reference;polymer_type;polymer_type_style;polymer_architecture;polymerisation_type;SMILES_start_group;SMILES_end_group;SMILES_repeating_unitA;molpercent_repeating_unitA;SMILES_repeating_unitB;molpercent_repeating_unitB;SMILES_repeating_unitC;molpercent_repeating_unitC;SMILES_repeating_unitD;molpercent_repeating_unitD;SMILES_repeating_unitE;molpercent_repeating_unitE;Mn;Mw;PDI;mass_characterisation_method;mass_characterisation_standart;polymer_concentration_mass_conc;polymer_concentration_wpercent;additive1;additive1_concentration_molar;additive1_concentration_weight_percent;additive2;additive2_concentration_molar;additive2_concentration_weight_percent;cloud_point;N/A;def_type;pH;identifier;comment;tacticity;rating
10.1016/j.fuel.2016.10.075;random;;linear;FRP;[C](C)(C)(C#N);[C](C)(C)C#N;[CH2][CH](C(=O)NC(C)C);0,800;[CH2][CH](C(=O)O);0,185;[CH2][CH](C(=O)NC1CCCCCC1);0,015;;;;;N/A;N/A;1,93;SEC(DMAc);PMMA;;0,010;;;;;;;35,60;;A;;PNIPAM-CYCLOHEPT-1.5;;;
10.1016/j.fuel.2016.10.075;random;;linear;FRP;[C](C)(C)(C#N);[C](C)(C)C#N;[CH2][CH](C(=O)NC(C)C);0,800;[CH2][CH](C(=O)O);0,170;[CH2][CH](C(=O)NC1CCCCCC1);0,030;;;;;N/A;N/A;1,93;SEC(DMAc);PMMA;;0,010;;;;;;;37,40;;A;;PNIPAM-CYCLOHEPT-3;;;
10.1021/ma8006703;homo;;linear;ATRP;[CH2](CC(=O)OC);[Cl];[CH2][CH](C(=O)NCC(OC1(C)(C))CO1);1,000;;;;;;;;;5200;;1,12;SEC(H2O);;;0,005;;;;;;;23,50;;C;;P2;;;
10.1021/ma8006703;homo;;linear;ATRP;[CH2](CC(=O)OC);[Cl];[CH2][CH](C(=O)NCC(OC1(C)(C))CO1);1,000;;;;;;;;;9800;;1,18;SEC(H2O);;;0,005;;;;;;;22,55;;C;;P4;read off diagram;;
10.1021/ma8006703;homo;;linear;ATRP;[CH2](CC(=O)OC);[Cl];[CH2][CH](C(=O)NCC(OC1(C)(C))CO1);1,000;;;;;;;;;14500;;1,19;SEC(H2O);;;0,005;;;;;;;21,63;;C;;P5;read off diagram;;
10.1021/ma8006703;homo;;linear;ATRP;[CH2](CC(=O)OC);[Cl];[CH2][CH](C(=O)NCC(OC1(C)(C))CO1);1,000;;;;;;;;;5200;;1,12;SEC(H2O);;;0,010;;;;;;;22,35;;C;;P2;read off diagram;;
10.1021/ma8006703;homo;;linear;ATRP;[CH2](CC(=O)OC);[Cl];[CH2][CH](C(=O)NCC(OC1(C)(C))CO1);1,000;;;;;;;;;5200;;1,12;SEC(H2O);;;0,003;;;;;;;24,50;;C;;P2;read off diagram;;
10.1021/ma8006703;homo;;linear;ATRP;[CH2](CC(=O)OC);[Cl];[CH2][CH](C(=O)NCC(OC1(C)(C))CO1);1,000;;;;;;;;;5200;;1,12;SEC(H2O);;;0,001;;;;;;;25,11;;C;;P2;read off diagram;;
10.1021/ma8006703;homo;;linear;ATRP;[CH2](CC(=O)OC);[Cl];[CH2][CH](C(=O)NCC(OC1(C)(C))CO1);1,000;;;;;;;;;5200;;1,12;SEC(H2O);;;0,001;;;;;;;28,20;;C;;P2;read off diagram;;
10.1021/ma8006703;homo;;linear;ATRP;[CH2](CC(=O)OC);[Cl];[CH2][CH](C(=O)NCC(OC1(C)(C))CO1);1,000;;;;;;;;;5200;;1,12;SEC(H2O);;;0,000;;;;;;;29,50;;C;;P2;read off diagram;;
10.1021/ma8006703;homo;;linear;ATRP;[CH2](CC(=O)OC);[Cl];[CH2][CH](C(=O)NCC(OC1(C)(C))CO1);1,000;;;;;;;;;5200;;1,12;SEC(H2O);;;0,005;[Na+].[Cl-];0,1;;;;;21,90;;C;;P2;read off diagram;;
10.1021/ma8006703;homo;;linear;ATRP;[CH2](CC(=O)OC);[Cl];[CH2][CH](C(=O)NCC(OC1(C)(C))CO1);1,000;;;;;;;;;5200;;1,12;SEC(H2O);;;0,005;[Na+].[Cl-];0,25;;;;;18,90;;C;;P2;read off diagram;;
10.1021/ma8006703;homo;;linear;ATRP;[CH2](CC(=O)OC);[Cl];[CH2][CH](C(=O)NCC(OC1(C)(C))CO1);1,000;;;;;;;;;5200;;1,12;SEC(H2O);;;0,005;[Na+].[Cl-];0,5;;;;;16,10;;C;;P2;read off diagram;;
10.1021/ma8006703;random;;linear;ATRP;[CH2](CC(=O)OC);[Cl];[CH2][CH](C(=O)NCC(OC1(C)(C))CO1);0,975;[CH2][CH](C(=O)NCC(O)CO);0,025;;;;;;;5200;;1,12;SEC(H2O);;;0,005;;;;;;;24,50;;C;;P2;read off diagram, Mn assumed;;bad
10.1021/ma8006703;random;;linear;ATRP;[CH2](CC(=O)OC);[Cl];[CH2][CH](C(=O)NCC(OC1(C)(C))CO1);0,944;[CH2][CH](C(=O)NCC(O)CO);0,056;;;;;;;5200;;1,12;SEC(H2O);;;0,005;;;;;;;27,00;;C;;P2;read off diagram, Mn assumed;;bad
10.1021/ma8006703;random;;linear;ATRP;[CH2](CC(=O)OC);[Cl];[CH2][CH](C(=O)NCC(OC1(C)(C))CO1);0,934;[CH2][CH](C(=O)NCC(O)CO);0,066;;;;;;;5200;;1,12;SEC(H2O);;;0,005;;;;;;;29,20;;C;;P2;read off diagram, Mn assumed;;bad
10.1021/ma8006703;random;;linear;ATRP;[CH2](CC(=O)OC);[Cl];[CH2][CH](C(=O)NCC(OC1(C)(C))CO1);0,890;[CH2][CH](C(=O)NCC(O)CO);0,110;;;;;;;5200;;1,12;SEC(H2O);;;0,005;;;;;;;32,00;;C;;P2;read off diagram, Mn assumed;;bad
10.1021/ma8006703;random;;linear;ATRP;[CH2](CC(=O)OC);[Cl];[CH2][CH](C(=O)NCC(OC1(C)(C))CO1);0,865;[CH2][CH](C(=O)NCC(O)CO);0,135;;;;;;;5200;;1,12;SEC(H2O);;;0,005;;;;;;;34,80;;C;;P2;read off diagram, Mn assumed;;bad
10.1021/ma8006703;random;;linear;ATRP;[CH2](CC(=O)OC);[Cl];[CH2][CH](C(=O)NCC(OC1(C)(C))CO1);0,849;[CH2][CH](C(=O)NCC(O)CO);0,151;;;;;;;5200;;1,12;SEC(H2O);;;0,005;;;;;;;35,20;;C;;P2;read off diagram, Mn assumed;;bad
10.1021/ma8006703;random;;linear;ATRP;[CH2](CC(=O)OC);[Cl];[CH2][CH](C(=O)NCC(OC1(C)(C))CO1);0,800;[CH2][CH](C(=O)NCC(O)CO);0,200;;;;;;;5200;;1,12;SEC(H2O);;;0,005;;;;;;;40,30;;C;;P2;read off diagram, Mn assumed;;bad
10.1021/ma8006703;random;;linear;ATRP;[CH2](CC(=O)OC);[Cl];[CH2][CH](C(=O)NCC(OC1(C)(C))CO1);0,738;[CH2][CH](C(=O)NCC(O)CO);26,200;;;;;;;5200;;1,12;SEC(H2O);;;0,005;;;;;;;45,60;;C;;P2;read off diagram, Mn assumed;;bad
10.1021/ma8006703;random;;linear;ATRP;[CH2](CC(=O)OC);[Cl];[CH2][CH](C(=O)NCC(OC1(C)(C))CO1);0,719;[CH2][CH](C(=O)NCC(O)CO);28,100;;;;;;;5200;;1,12;SEC(H2O);;;0,005;;;;;;;50,40;;C;;P2;read off diagram, Mn assumed;;bad
10.1016/j.polymer.2012.01.027;random;;linear;ATRP;[C](C)(C)(C(=O)OCC);[Br];[CH2][CH](C(=O)OCCN(C)C);0,540;[CH2][C](C)(C(=O)OCCO);0,460;;;;;;;40000;;1,06;SEC(DMF);;;0,010;C(C(=O)O)N;1;;;;;17,80;;0,05;8,46;PHD55;read off diagram;;
10.1016/j.polymer.2012.01.027;random;;linear;ATRP;[C](C)(C)(C(=O)OCC);[Br];[CH2][CH](C(=O)OCCN(C)C);0,640;[CH2][C](C)(C(=O)OCCO);0,360;;;;;;;34000;;1,06;SEC(DMF);;;0,010;C(C(=O)O)N;1;;;;;20,00;;0,05;8,46;PHD65;read off diagram;;
10.1016/j.polymer.2012.01.027;random;;linear;ATRP;[C](C)(C)(C(=O)OCC);[Br];[CH2][CH](C(=O)OCCN(C)C);0,750;[CH2][C](C)(C(=O)OCCO);0,250;;;;;;;39000;;1,06;SEC(DMF);;;0,010;C(C(=O)O)N;1;;;;;23,30;;0,05;8,46;PHD75;read off diagram;;
10.1016/j.polymer.2012.01.027;homo;;linear;ATRP;[C](C)(C)(C(=O)OCC);[Br];[CH2][CH](C(=O)OCCN(C)C);1,000;;;;;;;;;41000;;1,04;SEC(DMF);;;0,010;C(C(=O)O)N;1;;;;;34,45;;0,05;8,46;PDMAEMA;read off diagram;;
10.1016/j.polymer.2012.01.027;random;;linear;ATRP;[C](C)(C)(C(=O)OCC);[Br];[CH2][CH](C(=O)OCCN(C)C);0,540;[CH2][C](C)(C(=O)OCCO);0,460;;;;;;;40000;;1,06;SEC(DMF);;;0,010;C(C(=O)O)N;1;;;;;22,30;;0,05;8,31;PHD55;read off diagram;;
10.1016/j.polymer.2012.01.027;random;;linear;ATRP;[C](C)(C)(C(=O)OCC);[Br];[CH2][CH](C(=O)OCCN(C)C);0,640;[CH2][C](C)(C(=O)OCCO);0,360;;;;;;;34000;;1,06;SEC(DMF);;;0,010;C(C(=O)O)N;1;;;;;27,50;;0,05;8,31;PHD65;read off diagram;;
10.1016/j.polymer.2012.01.027;random;;linear;ATRP;[C](C)(C)(C(=O)OCC);[Br];[CH2][CH](C(=O)OCCN(C)C);0,750;[CH2][C](C)(C(=O)OCCO);0,250;;;;;;;39000;;1,06;SEC(DMF);;;0,010;C(C(=O)O)N;1;;;;;31,40;;0,05;8,31;PHD75;read off diagram;;
10.1016/j.polymer.2012.01.027;homo;;linear;ATRP;[C](C)(C)(C(=O)OCC);[Br];[CH2][CH](C(=O)OCCN(C)C);1,000;;;;;;;;;41000;;1,04;SEC(DMF);;;0,010;C(C(=O)O)N;1;;;;;40,00;;0,05;8,31;PDMAEMA;read off diagram;;
10.1016/j.polymer.2012.01.027;gradient;0,15;linear;ATRP;[C](C)(C)(C(=O)OCC);[Br];[CH2][CH](C(=O)OCCN(C)C);0,650;[CH2][C](C)(C(=O)OCCO);0,350;;;;;;;38000;;1,07;SEC(DMF);;;0,010;C(C(=O)O)N;1;;;;;18,80;;0,05;8,46;L1;read off diagram, linear;linear;
10.1016/j.polymer.2012.01.027;gradient;0,31;linear;ATRP;[C](C)(C)(C(=O)OCC);[Br];[CH2][CH](C(=O)OCCN(C)C);0,650;[CH2][C](C)(C(=O)OCCO);0,350;;;;;;;33000;;1,05;SEC(DMF);;;0,010;C(C(=O)O)N;1;;;;;17,62;;0,05;8,46;L2;read off diagram, linear;linear;
10.1016/j.polymer.2012.01.027;gradient;0,39;linear;ATRP;[C](C)(C)(C(=O)OCC);[Br];[CH2][CH](C(=O)OCCN(C)C);0,650;[CH2][C](C)(C(=O)OCCO);0,350;;;;;;;35000;;1,05;SEC(DMF);;;0,010;C(C(=O)O)N;1;;;;;17,00;;0,05;8,46;L6;read off diagram, linear;linear;
10.1016/j.polymer.2012.01.027;gradient;0,49;linear;ATRP;[C](C)(C)(C(=O)OCC);[Br];[CH2][CH](C(=O)OCCN(C)C);0,670;[CH2][C](C)(C(=O)OCCO);0,330;;;;;;;42000;;1,05;SEC(DMF);;;0,010;C(C(=O)O)N;1;;;;;16,53;;0,05;8,46;L7;read off diagram, linear;linear;
10.1016/j.polymer.2012.01.027;gradient;0,11;linear;ATRP;[C](C)(C)(C(=O)OCC);[Br];[CH2][CH](C(=O)OCCN(C)C);0,670;[CH2][C](C)(C(=O)OCCO);0,330;;;;;;;42000;;1,04;SEC(DMF);;;0,010;C(C(=O)O)N;1;;;;;19,10;;0,05;8,46;H2;read off diagram, hyperbolic;hyperbolic;
10.1016/j.polymer.2012.01.027;gradient;0,26;linear;ATRP;[C](C)(C)(C(=O)OCC);[Br];[CH2][CH](C(=O)OCCN(C)C);0,670;[CH2][C](C)(C(=O)OCCO);0,330;;;;;;;39000;;1,04;SEC(DMF);;;0,010;C(C(=O)O)N;1;;;;;17,90;;0,05;8,46;H3;read off diagram, hyperbolic;hyperbolic;
10.1016/j.polymer.2012.01.027;gradient;0,39;linear;ATRP;[C](C)(C)(C(=O)OCC);[Br];[CH2][CH](C(=O)OCCN(C)C);0,640;[CH2][C](C)(C(=O)OCCO);0,360;;;;;;;39000;;1,04;SEC(DMF);;;0,010;C(C(=O)O)N;1;;;;;16,68;;0,05;8,46;H4;read off diagram, hyperbolic;hyperbolic;
10.1016/j.polymer.2012.01.027;gradient;0,52;linear;ATRP;[C](C)(C)(C(=O)OCC);[Br];[CH2][CH](C(=O)OCCN(C)C);0,680;[CH2][C](C)(C(=O)OCCO);0,320;;;;;;;36000;;1,07;SEC(DMF);;;0,010;C(C(=O)O)N;1;;;;;15,81;;0,05;8,46;H1;read off diagram, hyperbolic;hyperbolic;
10.1021/ma048268o;homo;;linear;RAFT;[C](C)(C)(C(=N)N);[S]C(=S)c1ccccc1;[CH2][C](C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCC);1,000;;;;;;;;;20000;;1,10;SEC(THF);PS;;0,010;;;;;;;80,50;;A;;poly-M2;read off diagram;;
10.1021/ma048268o;homo;;linear;RAFT;[C](C)(C)(C(=N)N);[S]C(=S)c1ccccc1;[CH2][C](C)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCC);1,000;;;;;;;;;56000;;1,10;SEC(THF);PS;;0,010;;;;;;;81,80;;A;;poly-M2;read off diagram;;
10.1021/j100373a088;homo;;linear;FRP;[C](C)(C)(C#N);[C](C)(C)C#N;[CH2][CH](C(=O)NC(C)C);1,000;;;;;;;;;146000;530000;3,63;SEC(THF);PS;;0,000;[N-]=[N+]=[N-].[Na+];0,1;;;;;35,70;;A;;N1 PNIPAM;;;PDI were wrongly calculated
10.1021/j100373a088;homo;;linear;FRP;[C](C)(C)(C#N);[C](C)(C)C#N;[CH2][CH](C(=O)NC(C)C);1,000;;;;;;;;;160000;440000;2,75;SEC(THF);PS;;0,000;[N-]=[N+]=[N-].[Na+];0,1;;;;;32,20;;A;;A1 PNIPAM;;;PDI were wrongly calculated
10.1021/j100373a088;homo;;linear;FRP;[C](C)(C)(C#N);[C](C)(C)C#N;[CH2][CH](C(=O)NC(C)C);1,000;;;;;;;;;73000;400000;5,48;SEC(THF);PS;;0,000;[N-]=[N+]=[N-].[Na+];0,1;;;;;33,20;;A;;R1 PNIPAM;;;PDI were wrongly calculated
10.1021/j100373a088;homo;;linear;FRP;[C](C)(C)(C#N);[C](C)(C)C#N;[CH2][CH](C(=O)NC(C)C);1,000;;;;;;;;;49000;160000;3,27;SEC(THF);PS;;0,000;[N-]=[N+]=[N-].[Na+];0,1;;;;;33,90;;A;;R2A PNIPAM;;;PDI were wrongly calculated
10.1021/j100373a088;homo;;linear;FRP;[C](C)(C)(C#N);[C](C)(C)C#N;[CH2][CH](C(=O)NC(C)C);1,000;;;;;;;;;11000;76000;6,91;SEC(THF);PS;;0,000;[N-]=[N+]=[N-].[Na+];0,1;;;;;34,20;;A;;R2B PNIPAM;;;PDI were wrongly calculated
10.1021/j100373a088;homo;;linear;FRP;[C](C)(C)(C#N);[C](C)(C)C#N;[CH2][CH](C(=O)NC(C)C);1,000;;;;;;;;;5400;14000;2,59;SEC(THF);PS;;0,000;[N-]=[N+]=[N-].[Na+];0,1;;;;;34,30;;A;;N12^i PNIPAM;;;PDI were wrongly calculated
10.1021/ma0358733;homo;;linear;LCP;[CH3];[OH];[N](C(=O)CC)C[CH2];1,000;;;;;;;;;1700;1701;1,05;SEC(DMF);PEG;0,001;;;;;;;;72,50;;0,20;;PIPOZ17-OH;mw calculated;;
10.1021/ma0358733;homo;;linear;LCP;[CH3];[OH];[N](C(=O)CC)C[CH2];1,000;;;;;;;;;2400;2401;1,04;SEC(DMF);PEG;0,001;;;;;;;;62,80;;0,20;;PIPOZ21-OH;mw calculated;;
10.1021/ma0358733;homo;;linear;LCP;[CH3];[OH];[N](C(=O)CC)C[CH2];1,000;;;;;;;;;4300;4301;1,03;SEC(DMF);PEG;0,001;;;;;;;;51,30;;0,20;;PIPOZ41-OH;mw calculated;;
10.1021/ma0358733;homo;;linear;LCP;[CH3];[OH];[N](C(=O)CC)C[CH2];1,000;;;;;;;;;5700;5701;1,03;SEC(DMF);PEG;0,001;;;;;;;;48,10;;0,20;;PIPOZ50-OH;mw calculated;;
10.1021/la0106440;homo;;linear;FRP;[C](C)(C)(C#N);[C](C)(C)C#N;[CH2][CH](C(=O)NC(C)C);1,000;;;;;;;;;2300;2700;1,17;MALDI-MS;;;0,010;;;;;;;32,70;;A;;PNIPAM;;;
10.1021/la0106440;homo;;linear;FRP;[C](C)(C)(C#N);[C](C)(C)C#N;[CH2][CH](C(=O)NC(C)C);1,000;;;;;;;;;2300;2700;1,17;MALDI-MS;;;0,010;[Li+].[Cl-];1;;;;;25,00;;A;;;read off diagram;;
10.1021/la0106440;homo;;linear;FRP;[C](C)(C)(C#N);[C](C)(C)C#N;[CH2][CH](C(=O)NC(C)C);1,000;;;;;;;;;2300;2700;1,17;MALDI-MS;;;0,010;[Li+].[Cl-];2;;;;;18,00;;A;;;read off diagram;;
10.1021/la0106440;homo;;linear;FRP;[C](C)(C)(C#N);[C](C)(C)C#N;[CH2][CH](C(=O)NC(C)C);1,000;;;;;;;;;2300;2700;1,17;MALDI-MS;;;0,010;[Cs+].[Cl-];1;;;;;21,25;;A;;;read off diagram;;
10.1021/la0106440;homo;;linear;FRP;[C](C)(C)(C#N);[C](C)(C)C#N;[CH2][CH](C(=O)NC(C)C);1,000;;;;;;;;;2300;2700;1,17;MALDI-MS;;;0,010;[Cs+].[Cl-];2;;;;;10,80;;A;;;read off diagram;;
10.1021/la0106440;homo;;linear;FRP;[C](C)(C)(C#N);[C](C)(C)C#N;[CH2][CH](C(=O)NC(C)C);1,000;;;;;;;;;2300;2700;1,17;MALDI-MS;;;0,010;[Rb+].[Cl-];1;;;;;21,00;;A;;;read off diagram;;
10.1021/la0106440;homo;;linear;FRP;[C](C)(C)(C#N);[C](C)(C)C#N;[CH2][CH](C(=O)NC(C)C);1,000;;;;;;;;;2300;2700;1,17;MALDI-MS;;;0,010;[Rb+].[Cl-];2;;;;;9,20;;A;;;read off diagram;;
10.1021/la0106440;homo;;linear;FRP;[C](C)(C)(C#N);[C](C)(C)C#N;[CH2][CH](C(=O)NC(C)C);1,000;;;;;;;;;2300;2700;1,17;MALDI-MS;;;0,010;[Na+].[Cl-];1;;;;;20,00;;A;;;read off diagram;;
10.1021/la0106440;homo;;linear;FRP;[C](C)(C)(C#N);[C](C)(C)C#N;[CH2][CH](C(=O)NC(C)C);1,000;;;;;;;;;2300;2700;1,17;MALDI-MS;;;0,010;[Na+].[Cl-];2;;;;;8,16;;A;;;read off diagram;;
10.1021/la0106440;homo;;linear;FRP;[C](C)(C)(C#N);[C](C)(C)C#N;[CH2][CH](C(=O)NC(C)C);1,000;;;;;;;;;2300;2700;1,17;MALDI-MS;;;0,010;[K+].[Cl-];1;;;;;20,00;;A;;;read off diagram;;